,Category_0,Category_1,Category_2,Category_3,Category_4,Category_5,Rating,Reviews,Size,Installs,Free,Price,Avalible_age,Genres_0,Genres_1,Genres_2,Genres_3,Genres_4,Genres_5,Genres_6
1545,0,1,0,0,0,0,4.3,6,5500000.0,10000,0,0.0,0,0,0,1,1,1,0,0
1546,0,1,0,0,0,0,3.7,12657,5500000.0,1000000,0,0.0,0,0,0,1,1,1,0,0
1547,0,1,0,0,0,0,5.0,26,2500000.0,1000,0,0.0,0,0,0,1,1,1,0,0
1548,0,1,0,0,0,0,3.2,1919,8100000.0,500000,0,0.0,0,0,0,1,1,1,0,0
1549,0,1,0,0,0,0,4.5,60170,28000000.0,1000000,0,0.0,0,0,0,1,1,1,0,0
1550,0,1,0,0,0,0,4.7,831,24000000.0,100000,0,0.0,0,0,0,1,1,1,0,0
1551,0,1,0,0,0,0,4.0,8671,3100000.0,1000000,0,0.0,0,0,0,1,1,1,0,0
1554,0,1,0,0,0,0,3.8,912,13000000.0,500000,0,0.0,0,0,0,1,1,1,0,0
1555,0,1,0,0,0,0,4.7,2639,19000000.0,500000,0,0.0,0,0,0,1,1,1,0,0
1556,0,1,0,0,0,0,4.5,399,9500000.0,100000,0,0.0,0,0,0,1,1,1,0,0
1558,0,1,0,0,0,0,4.2,3945,9400000.0,500000,0,0.0,0,0,0,1,1,1,0,0
1560,0,1,0,0,0,0,4.1,3781,36000000.0,1000000,0,0.0,0,0,0,1,1,1,0,0
1561,0,1,0,0,0,0,3.1,1267,55000000.0,100000,0,0.0,0,0,0,1,1,1,0,0
1562,0,1,0,0,0,1,4.1,18968,32000000.0,5000000,0,0.0,1,0,0,1,1,1,0,1
1563,0,1,0,0,0,1,4.1,47497,34000000.0,10000000,0,0.0,0,0,0,1,1,1,0,1
1564,0,1,0,0,0,1,4.3,601,5100000.0,100000,0,0.0,0,0,0,1,1,1,0,1
1565,0,1,0,0,0,1,4.0,140995,100000000.0,10000000,0,0.0,0,0,0,1,1,1,1,0
1566,0,1,0,0,0,1,4.6,51357,80000000.0,5000000,0,0.0,0,0,0,1,1,1,0,1
1567,0,1,0,0,0,1,4.4,13565,3300000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1568,0,1,0,0,0,1,4.4,39364,28000000.0,5000000,0,0.0,0,0,0,1,1,1,0,1
1569,0,1,0,0,0,1,4.3,7287,5000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1570,0,1,0,0,0,1,4.6,161143,11000000.0,10000000,0,0.0,1,0,0,1,1,1,0,1
1571,0,1,0,0,0,1,3.2,16168,55000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1572,0,1,0,0,0,1,4.5,100,7100000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1573,0,1,0,0,0,1,4.6,116079,3200000.0,5000000,0,0.0,0,0,0,1,1,1,0,1
1574,0,1,0,0,0,1,4.6,815893,4400000.0,10000000,0,0.0,0,0,0,1,1,1,0,1
1575,0,1,0,0,0,1,4.3,985,16000000.0,500000,0,0.0,0,0,0,1,1,1,0,1
1576,0,1,0,0,0,1,3.0,4260,6300000.0,5000000,0,0.0,0,0,0,1,1,1,0,1
1577,0,1,0,0,0,1,4.4,726074,45000000.0,10000000,0,0.0,0,0,0,1,1,1,0,1
1578,0,1,0,0,0,1,4.4,3829,23000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1579,0,1,0,0,0,1,4.3,33572,37000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1580,0,1,0,0,0,1,3.5,6145,13000000.0,10000000,0,0.0,0,0,0,1,1,1,0,1
1581,0,1,0,0,0,1,4.3,34327,8100000.0,5000000,0,0.0,0,0,0,1,1,1,0,1
1582,0,1,0,0,0,1,4.5,7457,13000000.0,1000000,0,0.0,1,0,0,1,1,1,0,1
1583,0,1,0,0,0,1,3.7,41941,14000000.0,10000000,0,0.0,0,0,0,1,1,1,0,1
1584,0,1,0,0,0,1,4.5,82145,30000000.0,50000000,0,0.0,0,0,0,1,1,1,0,1
1585,0,1,0,0,0,1,4.2,10944,36000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1586,0,1,0,0,0,1,4.3,665,3000000.0,500000,0,0.0,0,0,0,1,1,1,0,1
1587,0,1,0,0,0,1,4.6,2167,1400000.0,500000,0,0.0,0,0,0,1,1,1,0,1
1588,0,1,0,0,0,1,4.5,53652,39000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1589,0,1,0,0,0,1,3.9,18961,1800000.0,5000000,0,0.0,0,0,0,1,1,1,0,1
1590,0,1,0,0,0,1,4.3,9412,1700000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1591,0,1,0,0,0,1,3.3,9663,19000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1592,0,1,0,0,0,1,4.7,2225,15000000.0,100000,0,0.0,0,0,0,1,1,1,0,1
1593,0,1,0,0,0,1,4.2,23164,10000000.0,1000000,0,0.0,2,0,0,1,1,1,0,1
1594,0,1,0,0,0,1,3.2,3031,2700000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1595,0,1,0,0,0,1,4.4,95557,16000000.0,10000000,0,0.0,0,0,0,1,1,1,0,1
1596,0,1,0,0,0,1,3.5,7869,21000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1597,0,1,0,0,0,1,3.7,4212,20000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1598,0,1,0,0,0,1,3.8,17368,14000000.0,10000000,0,0.0,0,0,0,1,1,1,0,1
1599,0,1,0,0,0,1,3.8,6554,76000000.0,500000,0,0.0,1,0,0,1,1,1,0,1
1600,0,1,0,0,0,1,3.7,33264,18000000.0,10000000,0,0.0,0,0,0,1,1,1,0,1
1601,0,1,0,0,0,1,4.6,34782,12000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1602,0,1,0,0,0,1,4.0,6676,6200000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1603,0,1,0,0,0,1,3.6,1067,6200000.0,100000,0,0.0,0,0,0,1,1,1,0,1
1604,0,1,0,0,0,1,3.8,1797,6800000.0,100000,0,0.0,0,0,0,1,1,1,0,1
1605,0,1,0,0,0,1,4.1,367505,6800000.0,10000000,0,0.0,0,0,0,1,1,1,0,1
1606,0,1,0,0,0,1,4.7,20304,24000000.0,500000,0,0.0,0,0,0,1,1,1,0,1
1607,0,1,0,0,0,1,3.9,7376,19000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1608,0,1,0,0,0,1,4.1,49147,13000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1609,0,1,0,0,0,1,4.6,69177,15000000.0,1000000,0,0.0,1,0,0,1,1,1,0,1
1610,0,1,0,0,0,1,4.2,3448,13000000.0,100000,0,0.0,0,0,0,1,1,1,0,1
1611,0,1,0,0,0,1,3.6,1067,13000000.0,100000,0,0.0,0,0,0,1,1,1,0,1
1612,0,1,0,0,0,1,4.6,39724,13000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1613,0,1,0,0,0,1,4.2,3788,44000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1614,0,1,0,0,0,1,4.4,95736,44000000.0,10000000,0,0.0,0,0,0,1,1,1,0,1
1615,0,1,0,0,0,1,4.6,1658,9700000.0,100000,0,0.0,0,0,0,1,1,1,0,1
1616,0,1,0,0,0,1,4.7,20304,24000000.0,500000,0,0.0,0,0,0,1,1,1,0,1
1617,0,1,0,0,0,1,4.1,3309,13000000.0,500000,0,0.0,0,0,0,1,1,1,0,1
1618,0,1,0,0,0,1,3.9,987,4500000.0,10000,0,0.0,0,0,0,1,1,1,0,1
1619,0,1,0,0,0,1,4.0,5208,4500000.0,100000,0,0.0,1,0,0,1,1,1,0,1
1620,0,1,0,0,0,1,4.1,78298,29000000.0,5000000,0,0.0,0,0,0,1,1,1,0,1
1621,0,1,0,0,0,1,4.6,34802,12000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1622,0,1,0,0,0,1,4.1,6808,12000000.0,500000,0,0.0,1,0,0,1,1,1,0,1
1623,0,1,0,0,0,1,4.1,12452,12000000.0,500000,0,0.0,0,0,0,1,1,1,0,1
1624,0,1,0,0,0,1,4.1,360,4600000.0,10000,0,0.0,0,0,0,1,1,1,0,1
1625,0,1,0,0,0,1,4.4,16637,10000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1626,0,1,0,0,0,1,3.8,1797,6800000.0,100000,0,0.0,0,0,0,1,1,1,0,1
1627,0,1,0,0,0,1,4.3,95904,33000000.0,10000000,0,0.0,0,0,0,1,1,1,0,1
1628,0,1,0,0,0,1,4.1,6808,12000000.0,500000,0,0.0,1,0,0,1,1,1,0,1
1629,0,1,0,0,0,1,4.1,12452,12000000.0,500000,0,0.0,0,0,0,1,1,1,0,1
1630,0,1,0,0,0,1,4.1,360,4600000.0,10000,0,0.0,0,0,0,1,1,1,0,1
1631,0,1,0,0,0,1,4.4,16637,10000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1632,0,1,0,0,0,1,3.8,1797,6800000.0,100000,0,0.0,0,0,0,1,1,1,0,1
1633,0,1,0,0,0,1,4.3,95905,33000000.0,10000000,0,0.0,0,0,0,1,1,1,0,1
1634,0,1,0,0,0,1,4.4,3114,13000000.0,100000,0,0.0,0,0,0,1,1,1,0,1
1635,0,1,0,0,0,1,4.2,220,15000000.0,50000,0,0.0,0,0,0,1,1,1,0,1
1636,0,1,0,0,0,1,4.4,33,23000000.0,5000,0,0.0,0,0,0,1,1,1,0,1
1637,0,1,0,0,0,1,4.3,1533,7700000.0,100000,0,0.0,0,0,0,1,1,1,0,1
1638,0,1,0,0,0,1,4.1,28301,7700000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1639,0,1,0,0,0,1,4.0,3937,15000000.0,100000,0,0.0,0,0,0,1,1,1,0,1
1640,0,1,0,0,0,1,4.2,894,25000000.0,50000,0,0.0,0,0,0,1,1,1,0,1
1641,0,1,0,0,0,1,4.1,21195,25000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1642,0,1,0,0,0,1,3.9,2042,3000000.0,100000,0,0.0,0,0,0,1,1,1,0,1
1643,0,1,0,0,0,1,4.4,13213,22000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1644,0,1,0,0,0,1,4.6,118034,22000000.0,5000000,0,0.0,0,0,0,1,1,1,0,1
1645,0,1,0,0,0,1,4.5,9464,22000000.0,500000,0,0.0,0,0,0,1,1,1,0,1
1646,0,1,0,0,0,1,4.5,10097,7500000.0,500000,0,0.0,0,0,0,1,1,1,0,1
1647,0,1,0,0,0,1,4.8,28588,24000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1648,0,1,0,0,0,1,4.4,19621,24000000.0,500000,0,0.0,0,0,0,1,1,1,0,1
1649,0,1,0,0,0,1,4.5,10544,44000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1650,0,1,0,0,0,1,4.5,4427,44000000.0,100000,0,0.0,0,0,0,1,1,1,0,1
1651,0,1,0,0,0,1,4.6,50338,44000000.0,1000000,0,0.0,0,0,0,1,1,1,0,1
1652,0,1,0,0,0,1,4.5,3346,14000000.0,100000,0,0.0,1,0,0,1,1,1,0,1
1653,0,1,0,0,1,0,4.5,4447388,67000000.0,100000000,0,0.0,1,0,0,1,1,1,1,1
1654,0,1,0,0,1,0,4.5,27722264,76000000.0,1000000000,0,0.0,1,0,1,0,0,0,0,0
1655,0,1,0,0,1,0,4.4,22426677,74000000.0,500000000,0,0.0,0,0,1,0,0,0,0,1
1656,0,1,0,0,1,0,4.7,254258,23000000.0,10000000,0,0.0,0,0,1,0,0,0,1,0
1657,0,1,0,0,1,0,4.5,148897,46000000.0,10000000,0,0.0,0,0,1,0,0,0,0,1
1658,0,1,0,0,1,0,4.2,369203,24000000.0,50000000,0,0.0,0,0,1,0,0,0,1,1
1659,0,1,0,0,1,0,4.4,5234162,24000000.0,100000000,0,0.0,0,0,1,0,0,1,0,0
1660,0,1,0,0,1,0,4.6,23133508,97000000.0,100000000,0,0.0,1,0,1,0,0,1,0,1
1661,0,1,0,0,1,0,4.3,8118609,62000000.0,500000000,0,0.0,0,0,1,0,0,1,0,0
1662,0,1,0,0,1,0,4.3,10485308,24000000.0,500000000,0,0.0,0,0,1,0,0,0,0,1
1663,0,1,0,0,1,0,4.2,1497361,33000000.0,100000000,0,0.0,0,0,1,0,0,1,0,0
1664,0,1,0,0,1,0,4.6,59800,7800000.0,5000000,0,0.0,0,0,1,0,0,1,1,0
1665,0,1,0,0,1,0,4.4,2610526,46000000.0,100000000,0,0.0,0,0,1,0,0,0,0,0
1666,0,1,0,0,1,0,4.4,4066989,69000000.0,100000000,0,0.0,1,0,1,0,0,1,0,1
1667,0,1,0,0,1,0,4.5,3778921,75000000.0,100000000,0,0.0,0,0,1,0,0,0,0,0
1668,0,1,0,0,1,0,4.4,6198563,67000000.0,100000000,0,0.0,0,0,1,0,0,0,0,1
1669,0,1,0,0,1,0,4.3,10306,50000000.0,1000000,0,0.0,2,0,1,0,0,1,0,0
1670,0,1,0,0,1,0,4.6,44891723,98000000.0,100000000,0,0.0,1,0,1,0,0,1,0,1
1671,0,1,0,0,1,0,4.3,1000417,98000000.0,50000000,0,0.0,1,0,1,0,0,1,0,0
1672,0,1,0,0,1,0,4.2,17039,4900000.0,5000000,0,0.0,0,0,1,0,0,1,1,0
1673,0,1,0,0,1,0,4.2,685981,37000000.0,100000000,0,0.0,0,0,1,0,0,0,0,0
1674,0,1,0,0,1,0,4.5,10393,18000000.0,1000000,0,0.0,0,0,1,0,0,0,0,0
1675,0,1,0,0,1,0,4.5,14198297,52000000.0,100000000,0,0.0,0,0,1,0,0,1,1,1
1676,0,1,0,0,1,0,4.5,592068,52000000.0,50000000,0,0.0,0,0,1,0,1,0,0,0
1677,0,1,0,0,1,0,4.7,1732263,78000000.0,50000000,0,0.0,0,0,1,0,0,1,1,0
1678,0,1,0,0,1,0,4.7,295241,3900000.0,10000000,0,0.0,0,0,1,0,1,0,0,1
1679,0,1,0,0,1,0,4.5,1135631,59000000.0,50000000,0,0.0,1,0,1,0,0,0,0,0
1680,0,1,0,0,1,0,4.4,5566669,97000000.0,100000000,0,0.0,0,0,1,0,0,0,0,0
1681,0,1,0,0,1,0,4.3,1295557,11000000.0,100000000,0,0.0,0,0,1,0,0,1,1,0
1682,0,1,0,0,1,0,3.8,270687,38000000.0,10000000,0,0.0,1,0,1,0,1,0,1,0
1683,0,1,0,0,1,0,4.6,2157930,38000000.0,10000000,0,0.0,0,0,1,0,0,1,1,0
1684,0,1,0,0,1,0,4.6,506275,38000000.0,10000000,0,0.0,0,0,1,0,0,0,0,0
1685,0,1,0,0,1,0,4.4,4920817,38000000.0,100000000,0,0.0,1,0,1,0,0,0,0,0
1686,0,1,0,0,1,0,4.3,23005,38000000.0,5000000,0,0.0,0,0,1,0,0,0,0,0
1687,0,1,0,0,1,0,4.1,68057,85000000.0,10000000,0,0.0,0,0,1,0,1,0,1,1
1688,0,1,0,0,1,0,4.3,1300490,78000000.0,50000000,0,0.0,0,0,1,0,0,1,1,0
1689,0,1,0,0,1,0,4.4,8923587,63000000.0,100000000,0,0.0,0,0,1,0,1,0,1,0
1690,0,1,0,0,1,0,4.6,4128732,63000000.0,50000000,0,0.0,0,0,1,0,0,0,0,1
1691,0,1,0,0,1,0,4.3,42053,24000000.0,10000000,0,0.0,0,0,1,0,0,1,1,0
1692,0,1,0,0,1,0,4.4,257724,69000000.0,10000000,0,0.0,1,0,1,0,0,1,1,1
1693,0,1,0,0,1,0,4.7,990491,75000000.0,10000000,0,0.0,0,0,1,0,0,1,0,0
1694,0,1,0,0,1,0,4.5,10216538,75000000.0,100000000,0,0.0,1,0,1,0,1,1,0,0
1695,0,1,0,0,1,0,4.4,7614130,70000000.0,100000000,0,0.0,0,0,1,0,0,0,0,1
1696,0,1,0,0,1,0,4.6,760628,63000000.0,10000000,0,0.0,0,0,1,0,0,0,0,0
1697,0,1,0,0,1,0,4.5,9881829,99000000.0,100000000,0,0.0,0,0,1,0,0,0,0,1
1698,0,1,0,0,1,0,4.4,2123381,49000000.0,100000000,0,0.0,0,0,1,0,0,1,1,0
1699,0,1,0,0,1,0,4.6,7671249,49000000.0,100000000,0,0.0,2,0,1,0,0,1,0,0
1700,0,1,0,0,1,0,4.5,27723193,76000000.0,1000000000,0,0.0,1,0,1,0,0,0,0,0
1701,0,1,0,0,1,0,4.5,4447346,67000000.0,100000000,0,0.0,1,0,0,1,1,1,1,1
1702,0,1,0,0,1,0,4.3,10485334,24000000.0,500000000,0,0.0,0,0,1,0,0,0,0,1
1703,0,1,0,0,1,0,4.5,14198602,52000000.0,100000000,0,0.0,0,0,1,0,0,1,1,1
1704,0,1,0,0,1,0,4.6,44891723,98000000.0,100000000,0,0.0,1,0,1,0,0,1,0,1
1705,0,1,0,0,1,0,4.4,22428456,74000000.0,500000000,0,0.0,0,0,1,0,0,0,0,1
1706,0,1,0,0,1,0,4.4,4066980,69000000.0,100000000,0,0.0,1,0,1,0,0,1,0,1
1707,0,1,0,0,1,0,4.5,3197865,82000000.0,100000000,0,0.0,0,0,1,0,0,0,0,0
1708,0,1,0,0,1,0,4.7,1351068,82000000.0,10000000,0,0.0,0,0,1,0,0,1,1,0
1709,0,1,0,0,1,0,4.6,5418675,96000000.0,100000000,0,0.0,0,0,1,0,0,1,1,1
1710,0,1,0,0,1,0,4.5,9881908,99000000.0,100000000,0,0.0,0,0,1,0,0,0,0,1
1711,0,1,0,0,1,0,4.5,148895,46000000.0,10000000,0,0.0,0,0,1,0,0,0,0,1
1712,0,1,0,0,1,0,4.7,1889250,46000000.0,50000000,0,0.0,0,0,1,0,0,1,1,0
1713,0,1,0,0,1,0,4.5,183846,99000000.0,10000000,0,0.0,0,0,1,0,0,1,0,0
1714,0,1,0,0,1,0,4.8,230710,87000000.0,10000000,0,0.0,0,0,1,0,1,0,0,1
1715,0,1,0,0,1,0,4.7,295305,3900000.0,10000000,0,0.0,0,0,1,0,1,0,0,1
1716,0,1,0,0,1,0,4.4,6198880,67000000.0,100000000,0,0.0,0,0,1,0,0,0,0,1
1717,0,1,0,0,1,0,4.6,2157930,67000000.0,10000000,0,0.0,0,0,1,0,0,1,1,0
1718,0,1,0,0,1,0,4.5,5465624,53000000.0,100000000,0,0.0,1,0,1,0,0,1,0,0
1719,0,1,0,0,1,0,4.6,59854,7800000.0,5000000,0,0.0,0,0,1,0,0,1,1,0
1720,0,1,0,0,1,0,4.7,1534466,7800000.0,50000000,0,0.0,1,0,1,0,0,1,0,0
1721,0,1,0,0,1,0,4.6,23134775,97000000.0,100000000,0,0.0,1,0,1,0,0,1,0,1
1722,0,1,0,0,1,0,4.5,14891223,97000000.0,500000000,0,0.0,0,0,1,0,0,0,0,1
1723,0,1,0,0,1,0,4.6,7672495,97000000.0,100000000,0,0.0,2,0,1,0,0,1,0,0
1724,0,1,0,0,1,0,4.5,1137271,59000000.0,50000000,0,0.0,1,0,1,0,0,0,0,0
1725,0,1,0,0,1,0,4.6,506275,59000000.0,10000000,0,0.0,0,0,1,0,0,0,0,0
1726,0,1,0,0,1,0,4.4,2610622,46000000.0,100000000,0,0.0,0,0,1,0,0,0,0,0
1727,0,1,0,0,1,0,4.7,990586,75000000.0,10000000,0,0.0,0,0,1,0,0,1,0,0
1728,0,1,0,0,1,0,4.3,10354,50000000.0,1000000,0,0.0,2,0,1,0,0,1,0,0
1729,0,1,0,0,1,0,4.3,8118937,62000000.0,500000000,0,0.0,0,0,1,0,0,1,0,0
1730,0,1,0,0,1,0,4.4,4921122,62000000.0,100000000,0,0.0,1,0,1,0,0,0,0,0
1731,0,1,0,0,1,0,4.3,18985,23000000.0,5000000,0,0.0,0,0,1,0,0,0,0,1
1732,0,1,0,0,1,0,4.5,655067,72000000.0,10000000,0,0.0,1,0,1,0,0,0,0,0
1733,0,1,0,0,1,0,4.4,7614271,70000000.0,100000000,0,0.0,0,0,1,0,0,0,0,1
1734,0,1,0,0,1,0,4.5,10434,18000000.0,1000000,0,0.0,0,0,1,0,0,0,0,0
1735,0,1,0,0,1,0,4.4,5234825,18000000.0,100000000,0,0.0,0,0,1,0,0,1,0,0
1736,0,1,0,0,1,0,4.5,1385093,35000000.0,100000000,0,0.0,0,0,1,0,0,1,1,0
1737,0,1,0,0,1,0,4.6,2698348,78000000.0,100000000,0,0.0,0,0,1,0,0,1,0,0
1738,0,1,0,0,1,0,4.7,1125017,25000000.0,10000000,0,0.0,0,0,1,0,0,1,1,0
1739,0,1,0,0,1,0,4.6,9882639,74000000.0,100000000,0,0.0,0,0,1,0,0,1,1,1
1740,0,1,0,0,1,0,4.4,5566805,97000000.0,100000000,0,0.0,0,0,1,0,0,0,0,0
1741,0,1,0,0,1,0,4.4,74673,17000000.0,10000000,0,0.0,0,0,1,0,0,0,0,1
1742,0,1,0,0,1,0,4.5,5387639,53000000.0,100000000,0,0.0,0,0,1,0,1,0,1,0
1743,0,1,0,0,1,0,4.6,2750410,53000000.0,100000000,0,0.0,0,0,1,0,1,0,1,0
1744,0,1,0,0,1,0,4.3,1295606,11000000.0,100000000,0,0.0,0,0,1,0,0,1,1,0
1745,0,1,0,0,1,0,4.5,461137,60000000.0,10000000,0,0.0,0,0,1,0,0,0,0,0
1746,0,1,0,0,1,0,4.5,946926,57000000.0,50000000,0,0.0,0,0,1,0,1,1,0,1
1747,0,1,0,0,1,0,4.4,9305,14000000.0,1000000,0,0.0,0,0,1,0,0,0,0,1
1748,0,1,0,0,1,0,4.5,4448791,67000000.0,100000000,0,0.0,1,0,0,1,1,1,1,1
1749,0,1,0,0,1,0,4.2,1498648,33000000.0,100000000,0,0.0,0,0,1,0,0,1,0,0
1750,0,1,0,0,1,0,4.5,27724094,76000000.0,1000000000,0,0.0,1,0,1,0,0,0,0,0
1751,0,1,0,0,1,0,4.4,22428456,74000000.0,500000000,0,0.0,0,0,1,0,0,0,0,1
1752,0,1,0,0,1,0,4.7,1351089,74000000.0,10000000,0,0.0,0,0,1,0,0,1,1,0
1753,0,1,0,0,1,0,4.2,360630,40000000.0,50000000,0,0.0,0,0,1,0,0,1,1,0
1754,0,1,0,0,1,0,4.5,1137267,59000000.0,50000000,0,0.0,1,0,1,0,0,0,0,0
1755,0,1,0,0,1,0,4.5,14200344,52000000.0,100000000,0,0.0,0,0,1,0,0,1,1,1
1756,0,1,0,0,1,0,4.6,7672495,52000000.0,100000000,0,0.0,2,0,1,0,0,1,0,0
1757,0,1,0,0,1,0,4.4,5234810,52000000.0,100000000,0,0.0,0,0,1,0,0,1,0,0
1758,0,1,0,0,1,0,4.5,6074334,100000000.0,100000000,0,0.0,1,0,1,0,0,0,0,0
1759,0,1,0,0,1,0,4.3,8118937,62000000.0,500000000,0,0.0,0,0,1,0,0,1,0,0
1760,0,1,0,0,1,0,4.3,1000417,62000000.0,50000000,0,0.0,1,0,1,0,0,1,0,0
1761,0,1,0,0,1,0,4.5,592282,62000000.0,50000000,0,0.0,0,0,1,0,1,0,0,0
1762,0,1,0,0,1,0,4.7,1535084,62000000.0,50000000,0,0.0,1,0,1,0,0,1,0,0
1763,0,1,0,0,1,0,4.7,8118880,62000000.0,100000000,0,0.0,0,0,1,0,0,0,0,0
1764,0,1,0,0,1,0,4.1,10424925,85000000.0,100000000,0,0.0,0,0,1,0,1,1,1,0
1765,0,1,0,0,1,0,4.8,230727,87000000.0,10000000,0,0.0,0,0,1,0,1,0,0,1
1766,0,1,0,0,1,0,4.4,37023,33000000.0,10000000,0,0.0,0,0,1,0,0,0,0,1
1767,0,1,0,0,1,0,4.2,422244,32000000.0,50000000,0,0.0,1,0,1,0,0,0,0,0
1768,0,1,0,0,1,0,4.4,98123,40000000.0,10000000,0,0.0,1,0,1,0,0,0,0,0
1769,0,1,0,0,1,0,4.7,21262,29000000.0,1000000,0,0.0,0,0,1,0,0,1,1,0
1770,0,1,0,0,1,0,4.3,118253,40000000.0,10000000,0,0.0,1,0,1,0,0,0,0,0
1771,0,1,0,0,1,0,4.7,141529,24000000.0,5000000,0,0.0,1,0,1,0,1,1,1,1
1772,0,1,0,0,1,0,4.2,70226,38000000.0,5000000,0,0.0,0,0,1,0,0,0,0,0
1773,0,1,0,0,1,0,4.3,2251012,52000000.0,100000000,0,0.0,0,0,1,0,1,0,1,0
1774,0,1,0,0,1,0,4.4,30253,52000000.0,1000000,0,0.0,0,0,1,0,0,0,0,1
1775,0,1,0,0,1,0,4.1,15763,54000000.0,1000000,0,0.0,0,0,1,0,0,0,0,0
1776,0,1,0,0,1,0,4.1,84911,71000000.0,10000000,0,0.0,0,0,1,0,0,0,0,0
1777,0,1,0,0,1,0,4.2,46416,73000000.0,10000000,0,0.0,0,0,1,0,0,0,0,0
1778,0,1,0,0,1,0,4.5,946926,57000000.0,50000000,0,0.0,0,0,1,0,1,1,0,1
1779,0,1,0,0,1,0,4.7,7196,38000000.0,500000,0,0.0,0,0,1,0,0,0,0,0
1780,0,1,0,0,1,0,4.6,48256,62000000.0,1000000,0,0.0,0,0,1,0,0,1,1,0
1781,0,1,0,0,1,0,4.5,6427773,95000000.0,100000000,0,0.0,0,0,1,1,0,0,0,0
1782,0,1,0,0,1,0,3.1,25825,16000000.0,5000000,0,0.0,0,0,1,0,1,1,0,1
1783,0,1,0,0,1,0,4.1,55380,39000000.0,5000000,0,0.0,0,0,1,0,0,1,0,0
1784,0,1,0,0,1,0,3.4,148177,78000000.0,10000000,0,0.0,0,0,1,0,0,0,0,0
1785,0,1,0,0,1,0,4.4,3715656,36000000.0,50000000,0,0.0,1,0,1,0,0,1,0,0
1786,0,1,0,0,1,0,4.3,1841061,36000000.0,50000000,0,0.0,1,0,1,0,1,1,0,1
1787,0,1,0,0,1,0,4.6,101686,31000000.0,10000000,0,0.0,0,0,1,0,0,1,1,0
1788,0,1,0,0,1,0,4.4,275447,31000000.0,10000000,0,0.0,1,0,1,0,0,0,0,0
1789,0,1,0,0,1,0,4.3,174755,98000000.0,10000000,0,0.0,1,0,1,0,0,0,0,0
1790,0,1,0,0,1,0,4.6,4578476,24000000.0,50000000,0,0.0,1,0,1,0,0,1,0,1
1791,0,1,0,0,1,0,4.2,145353,85000000.0,10000000,0,0.0,1,0,1,0,0,0,0,0
1792,0,1,0,0,1,0,4.2,1499373,33000000.0,100000000,0,0.0,0,0,1,0,0,1,0,0
1793,0,1,0,0,1,0,4.5,531458,100000000.0,5000000,0,0.0,0,0,1,0,0,1,1,1
1794,0,1,0,0,1,0,4.4,3714270,36000000.0,50000000,0,0.0,1,0,1,0,0,1,0,0
1795,0,1,0,0,1,0,4.2,195558,86000000.0,10000000,0,0.0,0,0,1,0,0,0,0,0
1796,0,1,0,0,1,0,4.5,29940,80000000.0,1000000,0,0.0,0,0,1,0,0,1,0,0
1797,0,1,0,0,1,0,4.8,230727,87000000.0,10000000,0,0.0,0,0,1,0,1,0,0,1
1798,0,1,0,0,1,0,4.4,41975,79000000.0,1000000,0,0.0,0,0,1,0,1,0,1,0
1799,0,1,0,0,1,0,4.6,216675,30000000.0,10000000,0,0.0,0,0,1,0,1,0,0,1
1800,0,1,0,0,1,0,4.5,2311785,87000000.0,10000000,0,0.0,1,0,1,0,0,1,0,0
1801,0,1,0,0,1,0,4.3,165888,91000000.0,5000000,0,0.0,1,0,1,1,0,0,0,1
1802,0,1,0,0,1,0,4.6,541144,63000000.0,10000000,0,0.0,1,0,1,0,0,0,0,0
1803,0,1,0,0,1,0,4.4,1107310,63000000.0,10000000,0,0.0,1,0,1,0,1,1,1,0
1804,0,1,0,0,1,0,4.4,29168,63000000.0,1000000,0,0.0,0,0,1,0,1,0,1,0
